match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226346516,5206408629,49,10,1634430578,1902,22,1,99,63,3,2039,6,34,17,False
6226346514,5206410899,49,5,1634430577,2140,22,3,68,63,0,1974,0,36,15,False
6226346419,5206417128,49,8,1634430557,3105,22,1,152,16,55,0,1798,58,50,True
6226346412,5206401549,49,8,1634430568,1140,22,1,6,63,51,2047,6,61,13,False
6226346409,5206413634,49,8,1634430562,2538,22,1,125,0,63,0,1846,41,47,True
6226346407,5206412383,49,5,1634430557,2430,22,1,1,51,51,390,1798,38,33,True
6226346406,5206412579,49,14,1634430547,2218,22,1,105,0,63,0,1974,15,42,True
6226346400,5206409703,49,13,1634430568,2130,22,1,0,63,0,2038,0,40,21,False
6226346317,5206414840,49,5,1634430563,2599,22,2,142,0,63,0,1846,39,37,True
6226346316,5206414381,49,8,1634430562,2627,22,1,4,63,0,2038,0,52,41,False
6226346313,5206408560,49,5,1634430552,2048,22,1,12,0,63,0,2039,17,45,True
6226346312,5206413498,49,8,1634430547,2562,22,1,179,0,63,0,1974,27,56,True
6226346311,5206414588,49,5,1634430532,2656,22,1,5,0,63,0,1975,40,60,True
6226346305,5206407737,49,15,1634430562,1868,22,3,4,63,0,2039,0,23,18,False
6226346304,5206403502,49,5,1634430562,1362,22,1,7,63,48,2047,256,39,6,False
6226346302,5206411025,49,3,1634430562,2260,22,1,128,63,0,1974,0,27,29,False
6226346215,5206409060,49,15,1634430552,1897,22,1,14,0,63,0,1974,23,50,True
6226346214,5206408600,49,8,1634430547,2067,22,1,0,63,49,1982,256,60,30,False
6226346212,5206401387,49,10,1634430546,1149,22,1,0,0,63,0,2047,5,23,True
6226346208,5206412619,49,15,1634430531,2432,22,1,228,0,63,0,1975,37,41,True
6226346205,5206413833,49,8,1634430547,2603,22,1,105,63,3,1974,0,44,29,False
6226346204,5206412857,49,17,1634430547,2449,22,3,197,3,63,6,2039,16,49,True
6226346119,5206418285,49,20,1634430537,3118,3,1,6,15,0,1574,0,49,52,False
6226345817,5206409342,49,2,1634430505,1974,22,1,103,48,63,256,1982,26,37,True
6226345810,5206418840,49,15,1634430505,2731,22,2,85,0,63,0,1972,33,54,True
6226345808,5206403927,49,18,1634430506,1442,3,1,10,63,51,2038,262,21,8,False
6226345805,5206418879,49,15,1634430495,3263,22,1,36,0,51,0,1798,57,70,True
6226345714,5206404369,49,15,1634430495,1552,22,1,157,63,3,2046,4,34,11,False
6226345708,5206408361,49,20,1634430479,2081,22,1,11,63,0,2046,0,51,21,False
6226345616,5206409378,49,2,1634430490,2175,22,1,258,63,3,1974,4,52,23,False
6226345615,5206420607,49,3,1634430485,3373,22,1,0,51,0,1796,0,71,43,False
6226345613,5206418847,49,15,1634430480,2886,22,1,153,63,0,1924,0,52,37,False
6226345610,5206408270,49,13,1634430490,2060,22,1,154,0,63,0,1974,20,40,True
6226345608,5206416910,49,5,1634430485,3172,22,1,124,63,3,900,4,46,34,False
6226345607,5206419063,49,2,1634430484,3280,22,3,100,51,3,260,518,51,59,True
