match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6126355111,5127338878,48,5,1628438998,3584,22,3,82,48,0,256,1536,54,44,True
6126355110,5127308888,48,5,1628438998,2170,22,2,0,63,0,1975,0,61,31,False
6126355109,5127320183,48,5,1628438998,2843,22,,82,15,0,1588,0,42,35,False
6126355108,5127307372,48,5,1628438998,2183,22,3,128,63,0,2038,0,38,17,False
6126355105,5127318938,48,10,1628438973,2787,22,2,0,63,0,1974,0,51,17,False
6126354609,5127308415,48,5,1628438983,2177,22,3,121,0,63,0,1983,28,47,True
6126354606,5127299643,48,15,1628438980,1826,22,3,190,63,0,2038,0,47,18,False
6126354605,5127314630,48,5,1628438978,2593,22,1,208,63,0,2038,0,38,15,False
6126354601,5127320402,48,15,1628438979,2842,22,,144,48,51,1792,390,42,32,False
6126354517,5127315207,48,5,1628438974,2580,22,1,56,0,63,0,1974,34,62,True
6126354514,5127313279,48,5,1628438973,2503,22,,6,63,2,1982,0,50,35,False
6126354418,5127298861,48,5,1628438975,1772,22,3,49,3,63,6,2047,20,29,True
6126354416,5127309064,48,20,1628438970,2304,22,2,128,63,0,1974,0,50,37,False
6126354414,5127314679,48,3,1628438974,2588,22,1,117,31,51,1572,262,56,31,False
6126354410,5127304165,48,8,1628438970,2076,22,3,0,63,48,2039,256,60,20,False
6126354407,5127304287,48,3,1628438963,2065,22,1,0,0,63,0,2038,30,68,True
6126354405,5127311681,48,3,1628438953,2453,22,1,302,3,63,4,1975,35,40,True
